file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\MYPC\WholeSaleMavenSpringJPA-master\WholeSaleMavenSpringJPA-master\Tst\src\main\java\lk\ijse\dep\Entities\Customer.java,lk.ijse.dep.Entities.Customer,toString/0,false,54,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,5,1,0,false
C:\Users\MYPC\WholeSaleMavenSpringJPA-master\WholeSaleMavenSpringJPA-master\Tst\src\main\java\lk\ijse\dep\Entities\Customer.java,lk.ijse.dep.Entities.Customer,setId/1[java.lang.String],false,33,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\MYPC\WholeSaleMavenSpringJPA-master\WholeSaleMavenSpringJPA-master\Tst\src\main\java\lk\ijse\dep\Entities\Customer.java,lk.ijse.dep.Entities.Customer,setAddress/1[java.lang.String],false,49,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\MYPC\WholeSaleMavenSpringJPA-master\WholeSaleMavenSpringJPA-master\Tst\src\main\java\lk\ijse\dep\Entities\Customer.java,lk.ijse.dep.Entities.Customer,getOrderDetails/0,false,63,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\MYPC\WholeSaleMavenSpringJPA-master\WholeSaleMavenSpringJPA-master\Tst\src\main\java\lk\ijse\dep\Entities\Customer.java,lk.ijse.dep.Entities.Customer,setOrderDetails/1[java.util.List<lk.ijse.dep.Entities.OrderDetails>],false,67,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\MYPC\WholeSaleMavenSpringJPA-master\WholeSaleMavenSpringJPA-master\Tst\src\main\java\lk\ijse\dep\Entities\Customer.java,lk.ijse.dep.Entities.Customer,getName/0,false,37,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\MYPC\WholeSaleMavenSpringJPA-master\WholeSaleMavenSpringJPA-master\Tst\src\main\java\lk\ijse\dep\Entities\Customer.java,lk.ijse.dep.Entities.Customer,setName/1[java.lang.String],false,41,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\MYPC\WholeSaleMavenSpringJPA-master\WholeSaleMavenSpringJPA-master\Tst\src\main\java\lk\ijse\dep\Entities\Customer.java,lk.ijse.dep.Entities.Customer,Customer/0,true,20,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\Users\MYPC\WholeSaleMavenSpringJPA-master\WholeSaleMavenSpringJPA-master\Tst\src\main\java\lk\ijse\dep\Entities\Customer.java,lk.ijse.dep.Entities.Customer,getId/0,false,29,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\MYPC\WholeSaleMavenSpringJPA-master\WholeSaleMavenSpringJPA-master\Tst\src\main\java\lk\ijse\dep\UtilityClasses\OnHandQunatites.java,lk.ijse.dep.UtilityClasses.OnHandQunatites,getQunatityOnHand/0,false,24,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
